state,county,isMetro,parents_count,children_count,housing_cost,food_cost,transportation_cost,childcare_cost,median_family_income
IA,Lee County,False,1,2,8616.0,5712.77,14190.21,10533.85,65340.02
OK,Le Flore County,True,1,3,11496.0,9205.07,8713.0,16077.59,51260.18
TX,Newton County,True,2,1,8808.0,6794.33,16216.46,6100.77,50766.28
NM,Luna County,False,2,4,12384.0,13394.26,14717.14,15494.71,44444.11
MI,Ontonagon County,False,1,0,6036.0,3185.16,13292.7,0.0,55544.1
MS,Jefferson Davis County,False,2,0,7200.0,5706.32,11254.84,0.0,48967.28
IL,Rock Island County,True,2,4,12360.9612,12543.12,12294.99,17518.46,72146.85
KY,Daviess County,True,2,1,10131.9126,6178.82,14826.98,6589.94,67418.32
AK,Denali Borough,False,2,0,13332.0,5948.98,14942.25,0.0,107174.97
NC,Edgecombe County,True,2,2,8551.20924,8544.91,15182.76,12437.35,46212.3
SD,McCook County,True,2,1,7257.19632,7315.15,14402.14,5965.78,78375.58
MI,Van Buren County,True,2,1,9382.01364,6557.6,13394.48,7302.72,68771.67
TX,Collin County,True,2,4,25020.7824,14245.4,12440.33,17481.24,116514.98
SD,Edmunds County,False,2,2,8628.0,9624.27,13413.09,11594.35,83119.52
TX,Young County,False,2,3,11832.0,10542.5,13229.25,9302.72,68161.74
MI,Clare County,False,1,3,11880.0,9743.03,16421.68,15876.86,49955.09
IA,Appanoose County,False,1,3,11088.0,7680.86,15175.16,11271.66,54523.44
ME,Hancock County,False,2,2,11040.0,11962.87,12707.86,11027.35,74590.7
CA,Santa Barbara County,True,2,0,24180.0,6543.25,14660.14,0.0,87471.2
IL,Piatt County,True,2,3,12956.3148,10798.75,14349.87,17932.16,84909.27
GA,Fayette County,True,1,1,16207.9872,5152.87,12367.06,8456.61,110871.54
MN,Big Stone County,False,2,3,12600.0,12519.22,16438.85,12852.38,72433.34
CO,Ouray County,False,1,4,20280.0,12950.46,13622.31,16430.53,81192.16
LA,St. John the Baptist Parish,True,1,4,15352.2636,12657.8,14922.39,11544.58,65974.6
NM,Union County,False,2,2,8808.0,8904.7,9854.65,13482.75,46313.96
CO,Chaffee County,False,2,2,10932.0,10283.87,11228.16,12521.52,73749.73
SC,Saluda County,True,2,2,8151.72504,9804.16,11321.5,8659.03,56753.7
IA,Allamakee County,False,2,1,8580.0,6912.7,13359.48,6858.45,70652.82
TX,Aransas County,True,1,1,10872.0,4525.96,15078.43,6821.47,59862.93
TX,Delta County,False,1,0,6456.0,2863.53,12737.11,0.0,63549.24
LA,Grant Parish,True,1,2,8664.95292,6967.34,14103.53,8884.53,53466.83
AR,Hempstead County,False,2,0,6204.0,5230.79,13209.36,0.0,54875.64
KY,Laurel County,False,2,1,8052.0,6036.78,11502.93,5788.13,51713.01
WI,Polk County,False,2,3,12576.0,12262.98,13014.9,18068.4,73691.2
IL,Adams County,False,1,4,12348.0,10426.22,13836.81,13843.57,70670.27
KY,Webster County,False,2,1,7956.0,6368.21,15402.88,5904.14,58539.35
FL,Holmes County,False,2,3,11232.0,12885.28,10973.07,11144.22,52453.36
SC,York County,True,1,3,16688.1432,9294.73,11327.52,12111.2,84222.33
SD,Corson County,False,1,0,6036.0,3019.16,12178.87,0.0,42492.12
OK,Rogers County,True,1,3,14483.0628,9952.24,14618.7,18094.46,79598.53
TX,Hood County,True,1,4,16524.0,10389.64,11391.31,13877.67,81502.27
PA,Monroe County,True,2,3,18216.0,11823.71,12095.56,23698.15,79168.29
MI,Schoolcraft County,False,2,2,8808.0,8634.86,13871.7,13483.44,60402.02
MN,Kanabec County,False,2,1,9840.0,7504.54,12115.42,6991.44,71166.23
AR,Crawford County,True,2,1,8816.79276,6510.25,12222.27,5654.15,56559.63
KS,Hamilton County,False,1,0,6516.0,2915.41,12477.65,0.0,53665.01
GA,Bacon County,False,2,4,9948.0,12587.92,12087.72,9140.19,46991.67
MN,Pope County,False,2,0,6684.0,5763.38,14640.4,0.0,81069.97
NE,Thomas County,False,2,2,9060.0,9234.5,16281.85,15533.08,83429.62
MI,Genesee County,True,1,3,12024.0,8726.89,15124.01,18595.58,62796.57
KY,Magoffin County,False,2,2,7956.0,8544.91,14182.77,10431.09,36783.99
KS,Labette County,False,2,3,11592.0,11274.62,14910.95,9867.27,59384.43
TN,Knox County,True,1,1,11246.57592,5045.84,13058.7,8163.33,78446.43
GA,Dade County,True,1,3,11408.61396,9414.28,16221.77,11210.88,60363.0
OH,Pickaway County,True,1,2,10477.8582,5847.19,13859.27,14824.25,78336.56
OK,Beckham County,False,2,2,9984.0,9534.32,13562.4,14477.4,61798.5
OK,Craig County,False,2,0,7080.0,5744.36,13761.87,0.0,50739.58
CO,Eagle County,False,2,0,15972.0,6752.48,9744.02,0.0,96674.65
MD,Baltimore city,True,1,3,17602.1364,10490.2,15032.94,16954.02,64801.96
NM,McKinley County,False,1,0,7632.0,2925.79,14993.96,0.0,40496.99
IA,Humboldt County,False,2,3,12276.0,10652.32,14263.52,11560.87,73231.18
FL,Pasco County,True,2,0,11881.87056,6410.1,11101.0,0.0,67147.23
WI,Vernon County,False,2,3,10980.0,11457.65,12476.4,17324.01,67875.26
VA,Isle of Wight County,True,1,0,10088.11968,3486.04,14258.49,0.0,96625.36
WA,Benton County,True,1,0,8310.20292,3216.29,11676.23,0.0,83393.68
NE,Dawson County,False,1,2,9120.0,6496.87,12186.8,15726.5,64129.39
NC,Scotland County,False,2,1,8316.0,6723.31,11535.76,6244.34,47650.89
TX,Sterling County,False,1,4,12528.0,10645.72,12305.38,9561.1,72785.54
VA,James City County,True,2,3,21590.9688,14495.94,16916.51,19993.43,106618.43
ID,Valley County,False,2,2,9576.0,9954.07,14468.6,12317.44,79061.5
AR,Drew County,False,2,3,10284.0,10798.75,13358.34,10282.92,65246.58
GA,Cherokee County,True,2,3,19086.0756,11677.29,15528.62,14537.58,98966.52
ID,Bannock County,True,1,2,9384.0,7034.55,15813.65,13517.28,66481.85
FL,Palm Beach County,True,1,0,11796.0,3838.8,10554.23,0.0,80472.36
NY,Oneida County,True,2,1,9764.70192,7125.76,15252.07,9859.24,73478.65
PA,Clinton County,False,2,2,9684.0,9324.45,14770.35,15324.25,66246.71
WV,Doddridge County,False,2,3,11124.0,10322.87,10512.5,13956.9,63626.25
WV,Kanawha County,True,1,3,12386.7552,8487.79,14406.22,18355.1,63683.75
WV,Webster County,False,1,0,5616.0,2977.66,14678.21,0.0,47124.13
OH,Greene County,True,1,3,15080.1756,8816.55,13753.78,17590.25,89634.73
MS,Tishomingo County,False,1,0,6420.0,3019.16,15001.0,0.0,50229.25
PA,Cambria County,True,2,2,8688.0,8754.79,14737.95,16466.66,65347.21
NE,Nance County,False,2,3,11592.0,11091.59,14688.98,18155.91,64604.81
LA,West Baton Rouge Parish,True,1,2,11609.10792,7751.44,14266.53,10259.67,78227.72
MN,Steele County,False,2,0,7008.0,5554.15,14047.55,0.0,83825.97
GA,Burke County,True,2,2,6795.5376,8365.02,11154.39,9273.71,48817.36
GA,Habersham County,False,2,2,8220.0,8784.77,13654.78,8182.03,62868.45
OK,Love County,False,2,2,8880.0,9114.57,13261.31,13553.99,62842.78
TX,Sutton County,False,2,2,8808.0,7585.48,14866.69,8210.62,62422.81
TX,Travis County,True,1,2,17427.564,7415.4,13467.94,14318.37,99445.02
MS,Quitman County,False,1,2,8208.0,6832.92,10082.52,4018.56,39926.08
NE,Stanton County,False,1,3,13836.0,8965.98,14555.1,20030.18,81331.81
MS,Coahoma County,False,2,0,7200.0,5896.53,12393.03,0.0,37576.7
OH,Licking County,True,2,2,10994.00904,8454.96,12207.85,15189.51,81467.35
TX,Camp County,False,1,3,12600.0,8876.32,11881.82,9574.42,60023.12
OH,Van Wert County,False,2,2,8808.0,7945.27,15582.23,12035.81,67089.73
IL,Lawrence County,False,1,3,10932.0,8487.79,14547.33,13521.62,61949.44
MO,Carter County,False,1,1,7956.0,4113.12,10923.84,4659.93,56950.85
OH,Licking County,True,2,1,10994.00904,6675.96,13887.58,8838.6,81467.35
ND,Walsh County,False,1,4,11316.0,11523.72,14753.41,13334.22,72667.45
IN,Howard County,True,2,1,8784.0,6533.92,16783.57,9678.78,66264.16
NY,Sullivan County,False,1,1,12384.0,4510.67,14940.46,8975.47,73279.44
TX,Taylor County,True,2,4,15728.9268,13035.89,13471.55,13470.58,66940.84
AR,Sevier County,False,1,1,7848.0,4480.09,13848.81,4773.44,56560.66
KS,Labette County,False,2,0,6540.0,5858.49,11420.94,0.0,59384.43
MS,Humphreys County,False,1,2,8208.0,6788.11,11846.11,4071.42,35686.31
TX,Smith County,True,2,4,16356.0,13080.69,12609.68,13922.31,71438.34
TX,Wharton County,False,1,4,12540.0,9255.56,13996.14,9702.39,63081.0
IA,Clayton County,False,1,1,8604.0,4434.22,11287.95,6747.8,69784.12
CA,Napa County,True,2,1,24216.0,10369.05,14051.57,10306.16,104746.52
WA,Chelan County,True,2,1,13284.0,8475.16,11611.42,9864.13,70571.7
GA,Taylor County,False,2,0,6180.0,5820.45,14271.94,0.0,45474.02
IA,Wright County,False,1,0,6228.0,3029.54,10937.61,0.0,65311.27
IL,Grundy County,True,2,2,14124.0,9354.43,16309.73,18391.86,90140.95
MN,Polk County,True,2,3,13495.6476,11896.92,13288.26,21498.09,84836.37
SD,Buffalo County,False,1,0,6036.0,3351.17,15804.81,0.0,34359.65
KS,Pawnee County,False,2,2,8616.0,8994.64,12483.83,9097.37,64256.72
VA,Charles City County,True,1,3,13469.6664,9623.49,14240.52,16277.78,78038.78
UT,Juab County,True,2,2,8572.68096,9174.54,11163.99,13580.94,70976.27
MS,Tippah County,False,1,4,11040.0,11231.05,16077.36,4478.88,49723.02
GA,Dawson County,True,1,0,9620.63232,3662.42,13615.28,0.0,80711.61
KY,Lawrence County,False,1,0,5700.0,2894.66,11361.83,0.0,45022.21
VA,Galax city,False,1,2,8515.14108,6631.29,10491.97,11024.16,42071.12
NC,Carteret County,False,1,2,10152.0,7818.65,13672.24,11842.63,73341.05
OK,Rogers County,True,1,1,10932.4548,5091.71,13815.98,7197.85,79598.53
KS,Ford County,False,1,3,12480.0,8547.57,15632.01,10291.12,60398.93
IA,Shelby County,False,1,4,12012.0,10499.38,15085.11,11614.52,77959.71
AL,Escambia County,False,1,1,7608.0,4571.83,14559.45,4896.28,50277.51
VA,Halifax County,False,1,2,8412.0,6362.46,13702.98,10897.29,60766.54
GA,Columbia County,True,2,4,17232.3804,13752.64,13834.93,13674.85,94539.88
TN,Greene County,False,2,4,11292.0,13170.28,13893.65,10227.52,54307.8
KS,Osage County,True,1,0,6415.8684,3185.16,14747.22,0.0,67287.91
GA,Monroe County,True,1,4,10644.0,10865.22,13243.6,11189.84,81778.48
MN,Brown County,False,1,3,11112.0,8248.7,13956.86,12497.59,80638.7
NC,Martin County,False,2,4,11556.0,12319.14,15559.78,12169.71,48493.91
MO,Lewis County,False,1,3,9876.0,8457.91,11098.61,10166.34,58650.25
OR,Grant County,False,2,3,13500.0,11567.47,14244.35,16250.76,57667.58
MO,Bollinger County,True,1,3,11507.57736,8637.23,9986.39,14124.44,58146.08
TX,Hidalgo County,True,1,4,11436.0,8743.39,16405.07,11616.83,45446.29
AL,Wilcox County,False,2,1,7608.0,7338.82,12379.08,4833.54,43576.45
OH,Perry County,True,2,2,8808.0,8365.02,14167.97,13803.75,61076.64
NE,Frontier County,False,1,0,5808.0,3112.54,13245.77,0.0,68902.08
MT,Yellowstone County,True,1,3,15938.5428,9414.28,13697.28,21769.54,79544.11
WV,McDowell County,False,2,0,7116.0,5287.86,15588.74,0.0,32785.53
TN,Coffee County,False,2,1,8580.0,7173.11,15088.81,5728.72,63448.61
ID,Elmore County,False,2,0,7884.0,5972.61,16837.08,0.0,55778.22
MO,Linn County,False,2,1,7944.0,6557.6,12401.52,4575.41,53599.29
MO,Vernon County,False,2,2,8256.0,8994.64,13470.24,9065.85,55176.5
ND,Stark County,False,2,0,9252.0,6448.14,12244.59,0.0,98664.63
IL,De Witt County,True,2,3,11772.0,10871.96,12802.11,16824.92,71244.27
FL,Lake County,True,1,2,14219.4096,7437.8,14553.55,12420.09,67487.12
MS,Coahoma County,False,2,1,8208.0,7338.82,13169.6,2745.14,37576.7
AR,Jackson County,False,1,4,9756.0,10243.3,14407.46,10226.72,45415.49
MI,Barry County,True,2,2,10176.0,7855.32,9025.25,16733.23,77261.47
CO,Ouray County,False,1,1,16308.0,5412.81,13121.65,9138.54,81192.16
KS,Jewell County,False,2,4,11340.0,14021.42,12389.94,9801.29,54479.28
IL,Morgan County,False,2,0,6564.0,4983.52,11791.21,0.0,64631.51
TN,Greene County,False,1,0,6576.0,3050.29,13131.08,0.0,54307.8
KS,Hodgeman County,False,2,3,11640.0,10176.44,14373.51,9840.16,81688.12
TX,Wilbarger County,False,2,4,11124.0,12901.5,14265.64,9227.11,56311.14
PA,Bradford County,False,1,4,12612.0,10389.64,12018.38,17142.01,66081.39
SC,Orangeburg County,False,2,2,8148.0,7795.36,14712.37,6964.06,49882.18
CT,New Haven County,True,2,3,20569.4328,12482.62,14632.51,19329.9,92875.39
FL,Monroe County,False,1,4,27084.0,16389.29,12434.3,16820.61,85818.02
ND,Dunn County,False,2,0,9492.0,6790.52,11941.95,0.0,110512.16
OH,Franklin County,True,1,4,15823.0956,11157.88,13900.6,18401.0,78474.16
ME,Hancock County,False,2,3,14100.0,14605.76,15959.71,12379.41,74590.7
CA,Solano County,True,1,4,27768.0,12145.63,13393.71,16297.62,94936.23
AR,Lawrence County,False,2,4,10368.0,12453.53,15986.99,10431.06,52272.63
MS,Attala County,False,2,0,7116.0,6029.68,13831.29,0.0,47172.39
MD,Allegany County,True,1,3,11666.78976,8457.91,15107.53,14639.63,62822.25
NE,Clay County,False,1,3,10956.0,8517.68,12037.2,18143.31,73729.19
SD,Clay County,False,1,1,9180.0,4724.74,12927.98,5658.38,90675.93
PA,Lycoming County,True,2,2,10356.0,9294.46,11784.56,17719.11,68613.55
AR,Garland County,True,2,1,9588.0,7054.74,9676.51,5811.55,60081.64
OK,Alfalfa County,False,1,3,11244.0,9055.64,12150.28,16013.94,75357.73
ID,Boise County,True,1,4,13443.1884,12109.05,14931.05,15561.21,72583.25
ND,McKenzie County,False,2,3,16212.0,13068.31,15243.93,16222.46,89614.19
TX,Reeves County,False,2,2,9456.0,8724.8,13578.14,8543.52,63816.21
IA,Marshall County,False,2,0,7320.0,5097.65,13935.96,0.0,70988.59
TN,Williamson County,True,2,4,25354.5348,16440.45,14185.08,18543.19,130174.84
LA,Washington Parish,False,2,2,8700.0,9684.23,11931.07,7650.15,48156.09
MI,Gratiot County,False,2,4,11316.0,12498.33,15907.51,15814.31,60368.13
TN,Fentress County,False,2,1,7956.0,7409.85,13129.51,5405.65,45324.1
VA,Poquoson city,True,2,3,19882.566,11238.02,13541.56,19195.41,112442.59
MO,Benton County,False,2,0,6024.0,5478.07,12866.71,0.0,53584.92
MT,Wibaux County,False,1,3,14964.0,10729.29,15002.46,18918.51,70594.29
AL,Jefferson County,True,2,2,11991.2388,9624.27,10727.2,15340.02,72559.63
KY,Powell County,False,2,4,10692.0,12453.53,15393.84,12166.39,54669.25
TX,Dickens County,False,2,1,8808.0,7267.8,14755.87,4732.07,62251.33
SD,Bon Homme County,False,1,3,11856.0,9772.92,14596.45,12910.32,73161.36
NC,Moore County,False,1,3,12600.0,10251.11,10920.74,12784.37,78614.83
NE,Saunders County,True,2,4,12456.0,14782.97,15530.05,22065.12,85891.95
AL,Clarke County,False,2,2,7608.0,8784.77,11766.31,11856.77,54376.6
WI,Rock County,True,1,1,10368.0,4373.06,13544.53,10394.1,71949.7
WV,Braxton County,False,2,3,10776.0,10359.47,13753.17,13636.34,50830.97
NY,Madison County,True,1,3,12413.5872,8577.45,12536.78,28701.58,81244.53
KY,Lee County,False,2,4,10776.0,12319.14,16953.88,12023.89,35567.2
NC,Lincoln County,True,2,0,8184.0,5401.98,11919.27,0.0,72602.77
NH,Strafford County,True,2,0,11523.34716,6961.71,13948.12,0.0,93520.23
AL,Marengo County,False,2,1,7608.0,7054.74,12984.99,5033.77,60636.13
TX,Victoria County,True,1,3,16207.7436,7441.77,11700.8,13456.74,70408.44
KS,Ottawa County,False,1,3,11076.0,8577.45,13240.48,9859.45,73025.81
MD,Howard County,True,2,3,28150.2948,13690.61,13464.34,21324.85,148691.59
AR,Union County,False,2,0,7068.0,5535.13,12355.52,0.0,57669.63
ND,Dunn County,False,1,2,12516.0,7997.87,11943.42,14375.18,110512.16
MS,Harrison County,True,1,0,7770.1626,3320.04,13646.58,0.0,59113.35
MI,Iron County,False,2,2,8808.0,9144.55,12395.6,13870.44,58944.95
VA,Charlotte County,False,2,2,8412.0,8874.71,13836.02,10913.98,58828.92
DE,Kent County,True,1,2,12792.0,6765.71,16315.97,14779.62,72821.48
FL,Indian River County,True,2,3,17160.0,13837.04,14802.72,13367.6,71933.27
TX,Randall County,True,1,1,11701.70508,5091.71,13277.56,6990.3,86615.86
IL,Jersey County,True,1,2,8017.49268,6586.49,14000.09,14718.56,86755.51
TX,Kaufman County,True,1,1,14562.354,4388.35,12958.02,7837.08,81456.05
MS,Carroll County,False,2,3,10236.0,11164.8,13462.18,4413.79,67183.17
TX,Matagorda County,False,1,4,12768.0,10316.47,12232.36,9851.55,61672.2
MI,Genesee County,True,1,1,9384.0,4464.8,12128.88,7211.58,62796.57
KY,Carroll County,False,1,4,10776.0,9657.97,12622.04,12023.89,54288.29
OH,Warren County,True,2,4,18628.3416,13887.03,12191.93,19939.53,105786.7
KY,Jessamine County,True,2,2,9964.66404,8754.79,14522.12,15694.0,71029.66
MN,Cook County,False,1,1,8808.0,4785.9,12141.19,6913.11,69524.34
WI,Buffalo County,False,1,3,11652.0,9563.71,13326.22,17392.55,71205.25
OH,Jackson County,False,2,4,11820.0,12408.73,13400.51,13951.03,54617.9
MO,Clark County,False,2,2,7944.0,8125.16,15438.18,8928.64,62854.07
ND,Mercer County,False,1,3,13908.0,9802.81,13242.71,14286.8,100491.36
SC,Marlboro County,False,2,2,8148.0,8005.23,16544.81,6901.82,44144.28
GA,Schley County,False,2,3,11124.0,11238.02,13319.26,9106.51,51769.49
ID,Caribou County,False,2,3,11556.0,11091.59,14977.24,13321.23,67128.75
IN,Jay County,False,2,1,8784.0,6581.27,14446.3,6158.73,61697.87
IN,Franklin County,False,1,4,11592.0,11231.05,12836.84,14855.25,73186.0
TX,Anderson County,False,1,4,13272.0,10426.22,12255.8,9779.82,54954.7
UT,Kane County,False,2,1,10992.0,7954.34,9272.73,7255.89,72120.16
SC,Greenville County,True,1,4,15541.7604,11194.47,14298.44,11515.23,77889.89
AL,Pickens County,True,2,1,7608.0,8001.69,10752.97,4776.88,55549.23
TN,Pickett County,False,1,3,9900.0,9115.41,14423.5,9843.84,47319.23
VA,Harrisonburg city,True,2,0,8346.9258,5972.61,16357.88,0.0,65111.04
FL,Sarasota County,True,2,3,21386.1264,13507.58,13030.09,14989.71,80030.82
NC,Wilson County,False,1,2,9336.0,5959.2,13571.42,10890.24,60298.3
IL,Shelby County,False,2,0,7296.0,5649.26,11633.99,0.0,67285.86
TX,Maverick County,False,1,1,8832.0,3975.51,13060.73,4706.65,45758.45
PA,Jefferson County,False,2,4,10836.0,12050.36,13405.13,16203.63,61822.12
MT,Daniels County,False,2,4,13908.0,15947.69,15210.25,17977.42,78500.85
NE,Frontier County,False,2,4,11364.0,13439.06,11738.47,17986.58,68902.08
MI,Gratiot County,False,1,3,11316.0,8338.36,15947.08,15814.31,60368.13
TN,Cocke County,False,1,0,6000.0,3216.29,18603.37,0.0,45188.56
MO,Caldwell County,True,2,3,10739.00244,11164.8,12770.99,13994.54,61110.52
ND,Traill County,False,2,2,8808.0,9654.25,12352.04,12300.99,89251.72
SD,Buffalo County,False,2,3,10728.0,11823.71,14125.44,12941.39,34359.65
AZ,Coconino County,True,2,0,12744.0,6257.93,16908.62,0.0,77820.06
KY,Knott County,False,2,0,6180.0,5478.07,14884.43,0.0,41134.65
WV,Grant County,False,1,1,8112.0,4556.54,15598.04,5975.12,60793.23
MS,Marion County,False,1,0,6624.0,3081.41,15042.23,0.0,48156.09
IA,Ida County,False,1,1,8580.0,4510.67,13114.33,6861.35,77191.65
TX,Dimmit County,False,1,4,12528.0,8889.72,13558.31,9561.1,32214.61
WV,Tucker County,False,1,0,6924.0,3029.54,15380.24,0.0,59269.43
CO,Costilla County,False,2,1,9288.0,8049.03,13831.58,7305.71,40987.82
VA,Radford city,True,1,1,9015.56904,4816.48,14010.35,8421.42,67738.69
TN,Haywood County,False,1,1,7956.0,4587.12,12588.69,5414.23,52494.43
ID,Blaine County,False,1,2,12780.0,10999.88,15225.28,13799.81,73218.86
KY,Lewis County,False,1,0,5700.0,2832.41,14960.0,0.0,45768.72
NY,Fulton County,False,2,0,8328.0,5440.02,13028.38,0.0,62792.46
TN,Chester County,True,1,3,10928.52324,8697.0,12186.39,11271.45,61468.89
VA,Orange County,False,1,3,15132.0,9952.24,13236.63,13732.51,85721.49
ID,Washington County,False,1,0,5904.0,3143.66,14854.8,0.0,50075.23
CO,Moffat County,False,1,1,10512.0,5305.77,15889.44,7510.38,73597.76
NE,Rock County,False,1,1,8808.0,5244.61,12813.9,6642.46,71282.27
TX,Hays County,True,1,1,15602.334,4556.54,13332.35,7976.88,88195.12
MS,Smith County,False,1,2,8208.0,6788.11,15733.66,4018.56,59868.07
IA,Cedar County,False,2,4,11952.0,13125.48,12441.69,11754.93,86226.69
AL,Cullman County,False,2,4,10776.0,14200.61,12304.72,14004.18,58005.4
MS,Sharkey County,False,1,2,8208.0,6967.34,15802.71,4083.3,44871.27
SD,Hyde County,False,1,1,8688.0,4892.93,15536.43,5360.92,70594.29
NJ,Monmouth County,True,2,1,19624.8756,8404.14,12656.1,11522.64,128125.3
WI,Columbia County,True,2,2,11028.0,8574.89,12380.11,17313.1,85408.31
FL,Holmes County,False,1,3,11232.0,10520.08,16224.64,11144.22,52453.36
MO,Wayne County,False,1,3,10296.0,8159.04,11731.06,10209.23,44098.07
ND,Richland County,False,2,4,12600.0,14290.2,12231.51,13571.38,80515.48
MS,Leflore County,False,1,0,5484.0,3133.29,14558.39,0.0,37621.88
MN,Polk County,True,1,0,6651.73164,3371.92,17370.75,0.0,84836.37
CO,Elbert County,True,1,1,16518.6852,5366.94,14313.34,12038.98,114597.89
OK,Pushmataha County,False,2,0,6804.0,5744.36,14094.89,0.0,49416.0
IL,Macoupin County,True,2,0,6468.0,6010.66,14602.76,0.0,69202.94
OH,Wayne County,False,2,2,9552.0,9084.59,14449.0,12445.32,72468.25
WI,St. Croix County,True,1,3,19201.7592,8517.68,14005.02,22159.35,101356.97
TX,Jefferson County,True,2,4,13948.0944,12095.15,13946.79,12479.69,64599.68
GA,Chattahoochee County,True,2,0,11472.24312,6086.74,14343.97,0.0,51001.42
SC,Chester County,True,2,1,8640.0,6652.29,13309.78,5571.96,56407.66
GA,Tift County,False,2,1,7776.0,7386.17,14280.62,5025.53,54993.72
TX,Knox County,False,2,4,10956.0,12587.92,11020.26,9209.17,64025.68
IL,Warren County,False,2,1,8400.0,6510.25,12833.08,6933.99,63321.28
IN,Tipton County,False,2,2,9924.0,9084.59,13099.17,13259.73,77755.38
CO,Arapahoe County,True,1,3,26457.4488,10191.33,15218.34,23552.41,96874.88
LA,Iberia Parish,True,2,3,11844.0,10945.17,12263.14,10388.84,56205.38
TX,Eastland County,False,2,0,7548.0,5401.98,15059.77,0.0,51283.8
ND,Ward County,False,1,3,16368.0,9772.92,13223.9,15855.76,89469.41
MS,Clarke County,False,1,1,8208.0,4556.54,16075.83,2745.14,59783.87
MI,Genesee County,True,2,0,7308.0,5554.15,16097.71,0.0,62796.57
MD,Baltimore County,True,2,4,21358.7904,14245.4,12765.15,18510.66,97940.72
ND,Grand Forks County,True,1,4,15531.3048,11560.3,13772.19,34975.81,84511.89
TX,Carson County,True,1,4,14466.7548,11194.47,15664.98,12720.46,99124.65
